HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url_0,Input.threadNum,Input.annotation,Input.accepted,Answer.annotatedResult_0.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
33KGGVH25YSNSLAHQF87BU5XQXZX14,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:28 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:28 PDT 2020,,,3OXV7EAXLJ185T1T2ZI1OU3W6BN635,A2DJUEEP4RUC0J,Submitted,Mon May 25 12:18:40 PDT 2020,Mon May 25 12:18:52 PDT 2020,Mon Jun 01 12:18:52 PDT 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-04-28_01-55-18.jpg,2,,False,"[{""height"":14,""label"":""Van"",""left"":455,""top"":45,""width"":14}]",576,704,x,
32CXT5U15KEDMH07KV6Z6XT1ALOU8T,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:28 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:28 PDT 2020,,,37U1UTWH90XNS95J64GVQ623IKJR86,A3FA5P7O80KJAP,Submitted,Mon May 25 11:29:58 PDT 2020,Mon May 25 11:30:20 PDT 2020,Mon Jun 01 11:30:20 PDT 2020,,,,22,100% (18/18),100% (18/18),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-20_01-54-08.jpg,2,,False,[],576,720,x,
3GITHABAD2WP5CE97DLCIBO4GP42N7,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:45 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:45 PDT 2020,,,3WYGZ5XF31QJOP7XUID36LGQZM2SKK,A2G4SX2VMF4YLJ,Submitted,Mon May 25 11:59:17 PDT 2020,Mon May 25 11:59:28 PDT 2020,Mon Jun 01 11:59:28 PDT 2020,,,,11,77% (33/43),76% (31/41),73% (27/37),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-19_13-58-28.jpg,2,,False,[],576,704,,Incorrect classification of Image #1. Task rejected due to one of the following reasons: 1. Not all objects on the image are selected with bounding boxes (including parked and small vehicles). 2. Bounding box is not tight around the object. For more annotation details please reference Task Instruction.
388CL5C1SNY3W2E6EL84SNQH0DLHL1,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:28 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:28 PDT 2020,,,33CID571094QOE40P3O3DDLTW623L0,A3JAP0R4WWFKEW,Submitted,Mon May 25 11:29:13 PDT 2020,Mon May 25 11:29:16 PDT 2020,Mon Jun 01 11:29:16 PDT 2020,,,,3,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-05_01-58-28.jpg,2,,False,[],576,704,x,
3GL25Y68575KOAW6J1R5VMT0O8UMX1,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:28 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:28 PDT 2020,,,3T111IHZ5J1N6EOTBWM9Q2XE2Q19RD,A3JREL8PPNS8L2,Submitted,Mon May 25 11:29:18 PDT 2020,Mon May 25 11:31:27 PDT 2020,Mon Jun 01 11:31:27 PDT 2020,,,,129,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-04-28_07-55-18.jpg,2,,False,"[{""height"":300,""label"":""Trailer"",""left"":4,""top"":152,""width"":236},{""height"":38,""label"":""Car"",""left"":401,""top"":186,""width"":47},{""height"":49,""label"":""Trailer"",""left"":414,""top"":71,""width"":34},{""height"":20,""label"":""Van"",""left"":461,""top"":67,""width"":13},{""height"":25,""label"":""Truck"",""left"":450,""top"":74,""width"":13}]",576,704,x,
3RIHDBQ1OI9N2KWREX9JS0560IBHM3,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:29 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:29 PDT 2020,,,3LJ7UR74RMO1UAQP1U910AHOF13N4C,A2OCVU34E4SD3I,Submitted,Mon May 25 11:54:52 PDT 2020,Mon May 25 11:57:56 PDT 2020,Mon Jun 01 11:57:56 PDT 2020,,,,184,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-20_07-54-08.jpg,2,,False,"[{""height"":33,""label"":""Trailer"",""left"":206,""top"":114,""width"":56},{""height"":27,""label"":""Car"",""left"":281,""top"":156,""width"":40},{""height"":59,""label"":""Car"",""left"":615,""top"":245,""width"":84}]",576,720,,Incorrect classification of Image #1. Task rejected due to one of the following reasons: 1. Not all objects on the image are selected with bounding boxes (including parked and small vehicles). 2. Bounding box is not tight around the object. For more annotation details please reference Task Instruction.
3EGKVCRQG03D5OIJX8NY0KPFEFKYBU,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:46 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:46 PDT 2020,,,3ATPCQ38JDLA8YAKHXS3UT1VBV6YAR,AP9QHU7EJQEPR,Submitted,Mon May 25 12:11:23 PDT 2020,Mon May 25 12:11:42 PDT 2020,Mon Jun 01 12:11:42 PDT 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-19_19-58-28.jpg,2,,False,"[{""height"":13,""label"":""Car"",""left"":91,""top"":65,""width"":17}]",576,704,x,
3OJX0UFJ13ID0MJHPNCD6TOCUR6U9I,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:29 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:29 PDT 2020,,,34Q075JO12OHHF1ZD6O1R0E8VOE01X,A27ENV44NIXJO8,Submitted,Mon May 25 11:31:55 PDT 2020,Mon May 25 11:32:08 PDT 2020,Mon Jun 01 11:32:08 PDT 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-05_07-58-28.jpg,2,,False,[],576,704,,Incorrect classification of Image #1. Task rejected due to one of the following reasons: 1. Not all objects on the image are selected with bounding boxes (including parked and small vehicles). 2. Bounding box is not tight around the object. For more annotation details please reference Task Instruction.
3Y3N5A7N5KK9OFMGOXD7E009QEOMY7,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:28 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:28 PDT 2020,,,3Z9WI9EOZ4ZUYGTHJO14279OQBFHKI,A3JAP0R4WWFKEW,Submitted,Mon May 25 11:30:10 PDT 2020,Mon May 25 11:30:20 PDT 2020,Mon Jun 01 11:30:20 PDT 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-04-28_19-55-18.jpg,2,,False,"[{""height"":59,""label"":""Car"",""left"":327,""top"":137,""width"":64}]",576,704,x,
3MD8CKRQ03YAQ649758LQCFVJXERJ6,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:30 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:30 PDT 2020,,,3L4D84MIL43ZNWNZ131S1S9BBMEHJI,A3CPXID0CCAPS0,Submitted,Mon May 25 11:26:02 PDT 2020,Mon May 25 11:26:10 PDT 2020,Mon Jun 01 11:26:10 PDT 2020,,,,8,100% (60/60),100% (60/60),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-20_13-54-08.jpg,2,,False,"[{""height"":241,""label"":""Truck"",""left"":172,""top"":176,""width"":241}]",576,720,,Incorrect classification of Image #1. Task rejected due to one of the following reasons: 1. Not all objects on the image are selected with bounding boxes (including parked and small vehicles). 2. Bounding box is not tight around the object. For more annotation details please reference Task Instruction.
3NZ1E5QA73CF308ZM6I1PNRMJAHB5S,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:20:00 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:20:00 PDT 2020,,,37W3JXSD6BJ7FBDNI2OVCIYM3E5YWY,A1YZRW3T6NBEFK,Submitted,Mon May 25 11:52:51 PDT 2020,Mon May 25 11:53:48 PDT 2020,Mon Jun 01 11:53:48 PDT 2020,,,,57,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-06_01-58-28.jpg,2,,False,[],576,704,x,
3OCZWXS70SIRG9UBDJ7V3QNRV4V5L9,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:55 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:55 PDT 2020,,,3OHYZ19UGHGYEK6IBAJ5S23TXL4AOP,AUYKC1NB9YIRG,Submitted,Mon May 25 11:51:11 PDT 2020,Mon May 25 11:51:16 PDT 2020,Mon Jun 01 11:51:16 PDT 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-04-29_01-55-18.jpg,2,,False,[],576,704,x,
379OL9DBTWPUHV3MZO929EUPQFHY9K,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:45 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:45 PDT 2020,,,3I33IC7ZWKDK7DHDOCL8LP0QWGBA2M,A2RKUDGK5PQ44X,Submitted,Mon May 25 12:08:26 PDT 2020,Mon May 25 12:08:36 PDT 2020,Mon Jun 01 12:08:36 PDT 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-20_01-58-28.jpg,2,,False,"[{""height"":49,""label"":""Car"",""left"":79,""top"":89,""width"":48}]",576,704,x,
3OEWW2KGRNMUQ7C15H56TJFD3QYDO6,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:20:00 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:20:00 PDT 2020,,,3SLE99ER0SOFWYPHJXUI3BU3Z7SBZN,A3BWT1FQEZUN8C,Submitted,Mon May 25 11:52:43 PDT 2020,Mon May 25 11:53:12 PDT 2020,Mon Jun 01 11:53:12 PDT 2020,,,,29,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-06_07-58-28.jpg,2,,False,"[{""height"":10,""label"":""Car"",""left"":71,""top"":66,""width"":11},{""height"":8,""label"":""Car"",""left"":76,""top"":45,""width"":10}]",576,704,,Incorrect classification of Image #1. Task rejected due to one of the following reasons: 1. Not all objects on the image are selected with bounding boxes (including parked and small vehicles). 2. Bounding box is not tight around the object. For more annotation details please reference Task Instruction.
3LEG2HW4VJYDHK1S9P2ZA6FVEYHF2C,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:30 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:30 PDT 2020,,,3V26SBZTBIPBEWSXPBALPT16QADZZG,A3BWT1FQEZUN8C,Submitted,Mon May 25 11:50:54 PDT 2020,Mon May 25 11:51:26 PDT 2020,Mon Jun 01 11:51:26 PDT 2020,,,,32,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-04-29_07-43-18.jpg,2,,False,"[{""height"":20,""label"":""Truck"",""left"":481,""top"":48,""width"":13},{""height"":11,""label"":""Car"",""left"":489,""top"":70,""width"":11}]",576,704,x,
3VJ4PFXFK7IR55TMHTQD2OZW09OUAX,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:29 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:29 PDT 2020,,,30BXRYBRP98LTGNY82K7QI3JDIQWHV,A2G4SX2VMF4YLJ,Submitted,Mon May 25 11:40:14 PDT 2020,Mon May 25 11:40:36 PDT 2020,Mon Jun 01 11:40:36 PDT 2020,,,,22,77% (33/43),76% (31/41),73% (27/37),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-20_19-54-08.jpg,2,,False,[],576,720,x,
30IRMPJWE3U51QARPQ8XRRF8YMERK5,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:30 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:30 PDT 2020,,,378XPAWRUHOOIYVFDF608577LC1AIQ,A27ENV44NIXJO8,Submitted,Mon May 25 11:32:23 PDT 2020,Mon May 25 11:32:39 PDT 2020,Mon Jun 01 11:32:39 PDT 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-04-30_07-55-18.jpg,2,,False,"[{""height"":210,""label"":""Truck"",""left"":67,""top"":155,""width"":246}]",576,704,x,
33Q5P9PUTTXWKJKU7ULCPB4Z2UOZCT,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:30 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:30 PDT 2020,,,3TXMY6UCAJZPSBGWA170N2OHCPEQCM,A1UHWB19TTQETF,Submitted,Mon May 25 12:35:47 PDT 2020,Mon May 25 12:45:29 PDT 2020,Mon Jun 01 12:45:29 PDT 2020,,,,582,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-10_01-58-28.jpg,2,,False,[],575,704,x,
3L55D8AUGE8WFTAPB8JTB4VXW0KYC1,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:46 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:46 PDT 2020,,,3WS1NTTKE3N87UV7K53MG2I2WY4F0K,A2DJUEEP4RUC0J,Submitted,Mon May 25 12:09:18 PDT 2020,Mon May 25 12:09:24 PDT 2020,Mon Jun 01 12:09:24 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-20_07-58-28.jpg,2,,False,[],576,704,x,
3OB6JN3AAU00REAUA2LD647CNR9RMA,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:30 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:30 PDT 2020,,,33JKGHPFYH5HY0FV7Y9XM4YO1SKNM3,A1K0MJU7CYOUW5,Submitted,Mon May 25 11:36:21 PDT 2020,Mon May 25 11:37:59 PDT 2020,Mon Jun 01 11:37:59 PDT 2020,,,,98,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-10_13-58-28.jpg,2,,False,"[{""height"":17,""label"":""Car"",""left"":78,""top"":92,""width"":20},{""height"":14,""label"":""Car"",""left"":71,""top"":74,""width"":16},{""height"":8,""label"":""Car"",""left"":72,""top"":55,""width"":11},{""height"":7,""label"":""Car"",""left"":89,""top"":48,""width"":8},{""height"":7,""label"":""Car"",""left"":85,""top"":35,""width"":9},{""height"":8,""label"":""Car"",""left"":74,""top"":47,""width"":11}]",576,704,x,
3538U0YQ2J5222XBDPG4TGKNKCHF3N,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:30 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:30 PDT 2020,,,39N5ACM9HJY2U18EY4IKL7XZ18H9PP,A2519LCLPN7Y6I,Submitted,Mon May 25 11:49:27 PDT 2020,Mon May 25 11:49:34 PDT 2020,Mon Jun 01 11:49:34 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-21_01-54-08.jpg,2,,False,[],576,720,x,
3YLTXLH3EJHTNNT46D1B94Z15NMHPZ,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:30 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:30 PDT 2020,,,3KOPY89HMDDKTOG0MICQXY81SHX3JY,A27ENV44NIXJO8,Submitted,Mon May 25 11:29:06 PDT 2020,Mon May 25 11:30:03 PDT 2020,Mon Jun 01 11:30:03 PDT 2020,,,,57,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-04-30_13-55-18.jpg,2,,False,"[{""height"":54,""label"":""Car"",""left"":380,""top"":171,""width"":69},{""height"":46,""label"":""Truck"",""left"":446,""top"":99,""width"":49},{""height"":37,""label"":""Truck"",""left"":438,""top"":38,""width"":50},{""height"":21,""label"":""Car"",""left"":431,""top"":86,""width"":31}]",576,704,x,
3IZPORCT2JKEZ09JJ550EZZG65AHRR,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:30 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:30 PDT 2020,,,36AHBNMV1WN865DW17J5KU91WYZDY4,A3C70QDTU4F2GX,Submitted,Mon May 25 11:48:15 PDT 2020,Mon May 25 11:48:32 PDT 2020,Mon Jun 01 11:48:32 PDT 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-10_19-58-28.jpg,2,,False,"[{""height"":75,""label"":""Car"",""left"":168,""top"":208,""width"":89}]",576,704,,Incorrect classification of Image #1. Task rejected due to one of the following reasons: 1. Not all objects on the image are selected with bounding boxes (including parked and small vehicles). 2. Bounding box is not tight around the object. For more annotation details please reference Task Instruction.
3DTJ4WT8CHQBHH483LR7FZ42N61ZEM,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:30 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:30 PDT 2020,,,3JW0YLFXRYR3Q6IN3167RLD6S5ZWWP,ASCLZFXD9WMON,Submitted,Mon May 25 11:20:29 PDT 2020,Mon May 25 11:20:56 PDT 2020,Mon Jun 01 11:20:56 PDT 2020,,,,27,48% (16/33),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-21_07-49-19.jpg,2,,False,"[{""height"":23,""label"":""Truck"",""left"":107,""top"":138,""width"":19}]",575,720,x,
